prdt_id, prdt_title, reviewerID, sentiment_score
7806397051,WAWO 15 Color Professionl Makeup Eyeshadow Camouflage Facial Concealer Neutral Palette,A1YJEY40YUW4SE,-0.3561
7806397051,WAWO 15 Color Professionl Makeup Eyeshadow Camouflage Facial Concealer Neutral Palette,A60XNB876KYML,0.0
7806397051,WAWO 15 Color Professionl Makeup Eyeshadow Camouflage Facial Concealer Neutral Palette,A3G6XNM240RMWA,0.9714
7806397051,WAWO 15 Color Professionl Makeup Eyeshadow Camouflage Facial Concealer Neutral Palette,A1PQFP6SAJ6D80,0.0
7806397051,WAWO 15 Color Professionl Makeup Eyeshadow Camouflage Facial Concealer Neutral Palette,A38FVHZTNQ271F,0.9052
7806397051,WAWO 15 Color Professionl Makeup Eyeshadow Camouflage Facial Concealer Neutral Palette,A3BTN14HIZET6Z,0.9836
7806397051,WAWO 15 Color Professionl Makeup Eyeshadow Camouflage Facial Concealer Neutral Palette,A1Z59RFKN0M5QL,0.4597
7806397051,WAWO 15 Color Professionl Makeup Eyeshadow Camouflage Facial Concealer Neutral Palette,AWUO9P6PL1SY8,0.2263
9759091062,Xtreme Brite Brightening Gel 1oz.,A3LMILRM9OC3SA,0.4359
9759091062,Xtreme Brite Brightening Gel 1oz.,A30IP88QK3YUIO,0.9201
9759091062,Xtreme Brite Brightening Gel 1oz.,APBQH4BS48CQO,-0.4199
9759091062,Xtreme Brite Brightening Gel 1oz.,A3FE8W8UV95U6B,0.2617
9759091062,Xtreme Brite Brightening Gel 1oz.,A1EVGDOTGFZOSS,0.6369
9759091062,Xtreme Brite Brightening Gel 1oz.,AP5WTCMP6DTRV,-0.3372
9759091062,Xtreme Brite Brightening Gel 1oz.,A21IM16PQWKVO5,0.0
9759091062,Xtreme Brite Brightening Gel 1oz.,A1TLDR1V4O48PK,-0.296
9759091062,Xtreme Brite Brightening Gel 1oz.,A6F8KH0J1AVYA,0.5499
9759091062,Xtreme Brite Brightening Gel 1oz.,AXPKZA7UZXKTT,0.4404
9759091062,Xtreme Brite Brightening Gel 1oz.,A2SIAYDK7GG7QA,0.3832
9788072216,Prada Candy By Prada Eau De Parfum Spray 1.7 Oz For Women,A1QV5IH6HDRN0L,0.9767
9788072216,Prada Candy By Prada Eau De Parfum Spray 1.7 Oz For Women,A3UQXHI88S7XAX,0.7936
9788072216,Prada Candy By Prada Eau De Parfum Spray 1.7 Oz For Women,A2EK2CJNJUF7OQ,0.8957
9788072216,Prada Candy By Prada Eau De Parfum Spray 1.7 Oz For Women,A2GWNGQF9SHRE4,0.9873
9788072216,Prada Candy By Prada Eau De Parfum Spray 1.7 Oz For Women,ABV67T136UXFQ,0.8519
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A6ZPK5DTNPZPG,0.8845
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,AKJWLLBI3U5MR,0.8654
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A1ZA7NTBENBUW3,0.9566
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A11Z1D8Q5VNEOM,0.9674
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A26WHR1IP0A250,-0.959
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A099766128UI0NCS98N1E,0.7902
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,AV7JJ3X0M17AC,0.91
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A3KUQ3M1O3L9DW,-0.9581
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A32NEMA698Y53K,0.8591
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A1GPWPA28B2IXA,0.8316
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,AMFMVWHYF2Q6T,0.501
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A1AMVA4R3G58TV,0.9233
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A1GVGY5GGM3GC8,-0.4003
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A3GA09FYFKL4EY,0.9348
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,AN97FMD7VR28B,0.6249
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A1S1Y44MYI883H,0.1754
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A3CTOYWB73TMM0,-0.4974
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,ABSBD0J1F5MGS,0.6597
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A31304ZQ73RM1D,0.8855
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A9EIHOFFXHCDA,0.0
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A2UDLXO1U8N9QS,0.7783
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,ASCL5JTTKRI0M,0.7783
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A24ETKRO2NEQ8Q,0.8739
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A38ZGA4I90MM8Q,0.4019
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,AGBFIQMV9L61Y,0.929
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A2J29RFZ2TI0NQ,0.9578
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A3NLJZI5NEOT0K,0.886
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A2HTX4HVK65YN4,0.8957
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A73RQBZGJ7HG4,0.6307
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,APE2YW9D1JPP7,0.9531
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A1LR48HRU3LSHF,0.6369
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,AWT8S3253ZHUU,0.8588
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A29EAHK7SP8PIP,0.9306
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,AV9BKZLWR2SMY,0.5499
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A1PY2OPONIC7CE,0.948
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A1TKX01K86Y3G9,0.9516
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A1NN9TOQXVP6EF,0.9046
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A3N65H2Q320Y4H,0.8517
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A3QJQQZTKFV7BJ,-0.1531
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A10G2HJL0VSWET,0.7305
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A34TNH973Q9XT0,-0.0626
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A1RK5GJ4M1OWAF,0.9614
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A1J70BVQN2L78N,0.9604
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A23SJYWQ8IEOJA,0.3595
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,A418V0RM3HZG6,0.9347
B00008MOQE,Maybelline Great Lash Mascara, Very Black -.43 Fluid Ounce,AGHKBWZB4VXCE,0.973
B00008MOQJ,Maybelline Great Lash Curved - Very Black,AS4P74KQY9WR4,0.8219
B00008MOQJ,Maybelline Great Lash Curved - Very Black,A8QRRT4CU1A7P,0.296
B00008MOQJ,Maybelline Great Lash Curved - Very Black,A1UKLVVCX2NNU9,0.9217
B00008MOQJ,Maybelline Great Lash Curved - Very Black,A3F21LTIITHPN0,0.9231
B00008MOQJ,Maybelline Great Lash Curved - Very Black,A2SE5EJ7B6Z8NP,0.9468
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A3Q8Y2NBCN91Q5,0.9398
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A3GFNIUYCRQBTZ,0.562
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A3UZ99BQWAJACU,0.9882
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A27I4SNG31S63E,0.8514
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,ADSCDY8LSLTCF,0.3848
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A16FN58NZLWTEX,0.9325
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A3UDQ1RC5D8JDC,0.7646
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A0508779FEO1DUNOSQNX,0.7184
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A1FD1Y4AJ8ZMW4,0.0541
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A1K8J6UTV9YAW7,0.636
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A1X3HAGJRC4J7,-0.4767
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A1JEBSNNKTMZS4,0.7516
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A3BFDEBT5IV4UN,0.4019
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A132ETQPMHQ585,0.8398
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,AGYVXK5UBP8J7,-0.7843
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A30J538KPOA5NQ,-0.0258
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A1STKCDPPKBO3D,0.636
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A2BY1DRVCVA7DH,0.977
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A39Q7F2Y2TOMJ1,0.6369
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,AXLNJZ6CQ74MF,0.0
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A1HBD3ETVYXIYM,0.9297
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A2LMSCHTDMPDCT,0.765
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A1OWQSNSWPVPE1,0.7906
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A3AEJTO95J4T6V,0.9125
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A3ID2WI59L42B3,0.8165
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A26I2LD8QJ6ZP9,0.8625
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A3RGN75LHYAG8U,0.9873
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A1WLXPXLKLJH67,0.8864
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A32STGRWB3FI2U,0.7096
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A14Q8EYJUDINTT,0.7678
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A158XRI6AASL6,0.6705
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A281NPSIMI1C2R,0.8783
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A3HJ8ZPQN5VR7X,0.1406
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A2J591OLWPBEMQ,0.9236
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A1DS4R1SUDCDAR,0.0
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A2LYFE9WEUYBFK,-0.2755
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A33HWB3M8NWQ58,0.9307
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A2KUK2GLJDWAVQ,0.8573
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A2RXZOB01YXI2S,0.9097
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,AV2P8H1G5VDSW,0.2895
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A2LXIRGXYVBHH0,-0.7351
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A32CL95J1BA4RO,0.8074
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,AY358F6R4HKRE,0.7479
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,AUU3MMZYBKQOO,0.2263
B00008MOQN,Maybelline Great Lash Waterproof Mascara, Very Black- .43 Fluid Ounce,A3EKIOC57YP2IN,0.3871
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A1K6X4W9MRDI3L,0.5267
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A2WS6FMF750EI9,0.9196
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A1LTUBEOQP4XR1,0.5961
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A1JXY9I578VQ3O,0.9425
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,AK7CAW3N1XZV6,0.9922
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A30GJIK2E06C9E,0.5994
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A1OCXPO3R03PBJ,0.9191
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A2TY53RWDIO1L1,-0.9291
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A2XVX6USVC7RJ4,-0.7845
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A2L6DRC25ZMAF7,0.5499
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A38VO263ZTM2AL,0.931
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A3FCJNGGMONGWR,0.9986
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,ALIBRPT7KIE1J,0.26
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,AMXSA9CZOQ894,0.9009
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A3HBVUJEOZSZLR,-0.34
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,ACN76NFHYL6JK,-0.5905
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A3GSTWRM0DOU86,0.5251
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,AJSYO5QGG4FNU,-0.7148
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A3F8WW993U36K,-0.5563
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,AFXVWV4CDS6FM,0.3138
B00008O2X5,Almay Anti-Perspirant &amp; Deodorant, Clear Gel, Fragrance Free - 2.25 oz,A2YZ9XYWX9NQEW,0.9382
B00008PC1O,Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz,A43K5ZRQ87TO6,0.6476
B00008PC1O,Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz,A1RNYEDG22K83,0.9336
B00008PC1O,Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz,ATQE3JJC7GCKD,0.9895
B00008PC1O,Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz,A1AMVA4R3G58TV,0.9637
B00008PC1O,Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz,A39RME3E01WGP3,0.9823
B00008PC1O,Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz,A3BOW0D6NFO6S3,0.9214
B00008PC1O,Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz,A3QV3H483HN4AI,0.7959
B00008PC1O,Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz,A11T2FP0DNXRJZ,0.9146
B00008PC1O,Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz,A1KNTQRDMWVTWA,-0.6664
B00008PC1O,Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz,AUE4N4XKQO2HV,0.9734
B00008PC1O,Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz,AYZEVKYTNYO5V,0.3612
B00008PC1O,Sun-In Spray-In Hair Lightener, Original - 4.7 fl oz,AT0FT5K46Q58F,0.765
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A1ZWJHR7YWF6QF,0.8927
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A3315AAN855HYG,0.5096
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A12K1756SFL32Q,0.8353
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A15DMAQKO3I0PX,0.5719
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A203GFDF90DSWD,0.9484
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A1V1EP514B5H7Y,0.8879
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,AWV58YYFEAUL0,0.8172
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A2KNKR3WFGT7X,0.9413
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A2T8M8ITZ3CDAV,0.563
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A1Z54EM24Y40LL,0.9789
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A18O0L6RA62FT7,0.5103
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A2UJJ12C5Q3YJN,-0.2411
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A2UXQP5HS22JVZ,-0.128
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A1B4UXDZX5CLN7,0.2244
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A23TXD0C5CX6IM,0.0658
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A20KJABXJLXG9G,0.9699
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A3VZEBBLZU111C,0.8999
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A1QRVTK4Q9ARS6,0.6369
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A1RECBDKHVOJMW,0.9966
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A18JNV8WPQA0XZ,0.9569
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A1XYGS9BACL5XM,0.8715
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A2U8QA856AC193,-0.3804
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A18K5RTT7D8T1S,0.6486
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A147GHMK3JNRO9,0.9126
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A2NKCZXFQFGRHI,0.7491
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A3PV7BY8K747QE,0.5499
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,AKFN06SRM2ZZR,0.9274
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A2YOTVH5D5LVND,0.9602
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A1XFOEPGDUO57V,0.0
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A1CKC9RMTVSI0Q,0.7351
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A2YJMC4BNVV153,0.9515
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A2D6AIGXGQWT1I,0.8548
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A3VT0BJTKYSSTX,0.9614
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A12LW35J1O143R,0.2732
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A1PFVL4URO2SAG,0.6856
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A2Y0PETR5XVJ9Q,0.9022
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A3BUF5X15OQ5WC,0.902
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,AUTGTAQITSSIA,0.9469
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A2YEOR4XJ8N3QE,0.9413
B00008ZPG9,Olay Regenerist Deep Hydration Regenerating Cream Facial Moisturirzer 1.7 Fl Oz,A2OTSPWEFJURH8,-0.6124
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A24P8GCVTOTHTL,0.4201
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A2VPYDH51I7V84,0.9467
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A203GFDF90DSWD,0.9459
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A1V1EP514B5H7Y,0.9097
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A3JJ8GDQE4Z2MJ,0.6808
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A39I4MMG90RXYF,0.9892
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,AY4D9CRHB9U5Y,0.9138
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A2WS8FM02592VE,0.4389
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A3O1WODEG8375J,0.0
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A2KJQX0MK4E8GY,0.1002
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A3VI56NFNK3K96,0.0
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A17KUCXAV34USP,0.7346
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A1W5AVGSCRD8NL,0.7717
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A2ZNKQSEOV44E2,0.7184
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A2VOGNBUMXSW13,0.4404
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A1CLT07JCF8928,0.8374
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A3HA1GUIMELPIA,0.9231
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A3IWSCI3KCL041,0.99
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A3C2MBQAEBG41T,0.9185
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,AUFB3GQJV10P0,0.6369
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A1LR48HRU3LSHF,0.8511
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A184ZFZZBWEXMS,0.836
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A2RXIOYV5FNN05,0.9286
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,AJ6B83I4YJHYW,0.9198
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A15HTMYLY564LC,0.8316
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A1YLEB9Q5JNKXG,-0.0516
B00008ZPGA,Olay Regenerist Regenerating Serum Moisturizer 1.7 Fl Oz,A5DVX3B075B09,0.765
